gene_id,gene_short_name,cell_group,marker_score,mean_expression,fraction_expressing,specificity,pseudo_R2,marker_test_p_value,marker_test_q_value,partition_assignment
ENSG00000162511,LAPTM5,1,0.25249329652380825,7.81374577969684,0.9530516431924883,0.2649313899486264,0.2707844737893044,4.758241576562606e-63,1.7477068893130217e-57,B1
ENSG00000265972,TXNIP,1,0.23986801279351583,10.089063669073216,0.8779342723004695,0.2732186455883362,0.17291543285995473,7.01647000663419e-41,2.577156449906745e-35,B1
ENSG00000163534,FCRL1,1,0.2498245920195959,0.4034670907380437,0.25821596244131456,0.9675025109122531,0.17768378711381974,5.828381026692448e-42,2.1407701794851628e-36,B1
ENSG00000122224,LY9,1,0.260304566903536,0.8469228048018809,0.4413145539906103,0.5898390718133316,0.19723968588620727,2.1614010409083707e-46,7.938847637266855e-41,B1
ENSG00000117523,PRRC2C,1,0.2031653896895321,3.2627940299834384,0.9014084507042254,0.22538660418682466,0.1676762649927457,1.0801645394820099e-39,3.967455155162817e-34,B1
ENSG00000116191,RALGPS2,1,0.3725844087799688,1.2208833581597196,0.5915492957746479,0.6298450719851854,0.3579096788515307,8.788053420313632e-83,3.2278608093346176e-77,B1
ENSG00000198625,MDM4,1,0.2764732835605165,3.8038674005245796,0.8873239436619719,0.31158100210788364,0.2985084516875015,2.5042332085004966e-69,9.198073617154408e-64,B1
ENSG00000119866,BCL11A,1,0.2209592003802069,0.9946436571867557,0.5211267605633803,0.4240027899187754,0.180896497463377,1.0903215786486864e-42,4.004762061592412e-37,B1
ENSG00000144218,AFF3,1,0.21885800410759482,0.5382769874764897,0.3145539906103286,0.6957724608196671,0.16851740791735237,6.963869274691428e-40,2.557836148463436e-34,B1
ENSG00000153094,BCL2L11,1,0.20571568757629616,1.104214779989471,0.5023474178403756,0.4095087986331877,0.17820517232656818,4.440180258937817e-42,1.6308826492881192e-36,B1
ENSG00000114861,FOXP1,1,0.2791892727013294,2.8882331846346196,0.7699530516431925,0.3626055797889217,0.24457263557535236,4.1086324085074105e-57,1.5091047922771805e-51,B1
ENSG00000153064,BANK1,1,0.4354125468101956,1.6979889697913384,0.6854460093896714,0.635225153908025,0.446973233182484,5.769902604386005e-103,2.119290996493584e-97,B1
ENSG00000019582,CD74,1,0.32689961800675765,15.698558251532226,0.971830985915493,0.3363749692533303,0.38515108356412026,5.916865522426604e-89,2.173270623252814e-83,B1
ENSG00000164330,EBF1,1,0.23633760135993287,0.3316763052923206,0.2535211267605634,0.932220538697513,0.16889178894259926,5.7279698923053495e-40,2.103889069413647e-34,B1
ENSG00000112149,CD83,1,0.4053431440983354,3.1428972535383752,0.8169014084507042,0.4961959177755485,0.4265734579096965,2.4276369465484182e-98,8.916734781041805e-93,B1
ENSG00000204287,HLA-DRA,1,0.27854220723971085,9.74869433973823,0.9107981220657277,0.3058221141343217,0.2923894411150442,6.088371639572995e-68,2.2362649915868005e-62,B1
ENSG00000196126,HLA-DRB1,1,0.2531543047171676,4.755753435002003,0.8685446009389671,0.2914695508365227,0.21449806425626322,2.662457543581537e-50,9.779233182150421e-45,B1
ENSG00000196735,HLA-DQA1,1,0.2426419700727985,1.4752635673875707,0.6291079812206573,0.3856920867575081,0.20160692169770136,2.2150752315197594e-47,8.135993476124391e-42,B1
ENSG00000179344,HLA-DQB1,1,0.4615938696627251,5.603690703836988,0.92018779342723,0.5016300726436758,0.5002507906182505,4.795535176742054e-115,1.761404865952533e-109,B1
ENSG00000242574,HLA-DMB,1,0.3530774776566431,1.497995080827627,0.6150234741784038,0.5740878071821754,0.3189820449779959,5.7763670349094704e-74,2.1216653882892834e-68,B1
ENSG00000231389,HLA-DPA1,1,0.2222250023171043,3.705108288119073,0.8356807511737089,0.26592092973900683,0.19086837999589948,6.000219435911101e-45,2.2038865990295832e-39,B1
ENSG00000223865,HLA-DPB1,1,0.34367815077859387,6.511194011772136,0.8826291079812206,0.38938003253106646,0.3478453865375886,1.6741475954913562e-80,6.149160859715706e-75,B1
ENSG00000130340,SNX9,1,0.33368066253829554,1.6178443829852263,0.7136150234741784,0.46759198105695365,0.34623345106081527,3.88096269747105e-80,1.4254814797438141e-74,B1
ENSG00000092820,EZR,1,0.3687705310685552,3.557464715262007,0.8826291079812206,0.4178091655191609,0.3736405760227407,2.3990535679423793e-86,8.811747745588038e-81,B1
ENSG00000157514,TSC22D3,1,0.2766719306153432,6.933783391138114,0.9061032863849765,0.3053425970003528,0.26836960188257625,1.676269517988663e-62,6.156954702267539e-57,B1
ENSG00000136573,BLK,1,0.32694105348609676,0.6156357496665968,0.4131455399061033,0.7913459590061205,0.27291737433732677,1.5646129375887702e-63,5.7468389658929285e-58,B1
ENSG00000196092,PAX5,1,0.23586261074543088,0.44194518236838476,0.27230046948356806,0.86618510497891,0.17913315132884775,2.7360275458232966e-42,1.0049456536084426e-36,B1
ENSG00000135048,CEMIP2,1,0.20939189766082777,1.515882982943096,0.5821596244131455,0.35968124356255093,0.1655566703917202,3.265096175249458e-39,1.199273090265301e-33,B1
ENSG00000196781,TLE1,1,0.4492574332396712,1.4684529032193259,0.647887323943662,0.6934190817394925,0.40374639793195144,3.6181567839351077e-93,1.328952604896149e-87,B1
ENSG00000156738,MS4A1,1,0.7134853391382493,3.1315880912432013,0.7981220657276995,0.8939551602143948,0.6330061188193848,3.562816439392796e-145,1.3086260410054134e-139,B1
ENSG00000137502,RAB30,1,0.23670637677002415,0.561107310655085,0.352112676056338,0.6722461100268686,0.1904224818564371,7.571647174715104e-45,2.7810735789200322e-39,B1
ENSG00000165732,DDX21,1,0.2717095770263223,2.6733208248599807,0.7981220657276995,0.3404361170976862,0.21480247691572163,2.2715939121096066e-50,8.343587155117707e-45,B1
ENSG00000161835,GRASP,1,0.2763682465402817,1.8677705908468683,0.6666666666666666,0.41455236981042254,0.27105416323952286,4.1339930669630326e-63,1.518419787488589e-57,B1
ENSG00000133639,BTG1,1,0.2884153420991558,17.12193651592294,0.9671361502347418,0.2982158634326223,0.31029571374472337,5.358491099118587e-72,1.9681791391973562e-66,B1
ENSG00000211899,IGHM,1,0.7048951323665208,11.720616451836811,0.8356807511737089,0.843498107831848,0.6287188995669668,3.353102803831179e-144,1.2315980129499959e-138,B1
ENSG00000247982,LINC00926,1,0.48699143423156116,1.338131368035786,0.6056338028169014,0.8041021355916476,0.4238807848234561,9.89631612762243e-98,3.634926809991846e-92,B1
ENSG00000140968,IRF8,1,0.46540720644376454,1.7802411260558195,0.6572769953051644,0.7080838212322988,0.3882060015384577,1.2019909428851909e-89,4.414924753126735e-84,B1
ENSG00000083454,P2RX5,1,0.23032793193452422,0.6119452685722463,0.38967136150234744,0.5910825241211284,0.20202347134191348,1.782486573572736e-47,6.547091009598395e-42,B1
ENSG00000101596,SMCHD1,1,0.24872604960920322,2.613780934505257,0.8450704225352113,0.29432582537089047,0.2734667361436085,1.1748771321612898e-63,4.315335455199739e-58,B1
ENSG00000101654,RNMT,1,0.2057630357844225,2.1384611087413727,0.784037558685446,0.2624402791741437,0.1774778854905846,6.489423140800461e-42,2.38357160903915e-36,B1
ENSG00000132819,RBM38,1,0.24301027570554934,2.9545294957586044,0.8215962441314554,0.2957782212873258,0.22916150995455445,1.2706939467230207e-53,4.6672715732531224e-48,B1
ENSG00000104921,FCER2,1,0.25050146082161734,0.5061205740952958,0.3474178403755869,0.7210379885811418,0.22246549812578956,4.174832981558044e-52,1.5334203289592512e-46,B1
ENSG00000167483,FAM129C,1,0.327867590530241,0.6163713482637215,0.3615023474178404,0.9069583997784589,0.2566930532474974,7.391644467650307e-60,2.7149584046124253e-54,B1
ENSG00000012124,CD22,1,0.3618248730309318,0.7288527208079651,0.4225352112676056,0.8563188661732053,0.28872262711813507,4.1204784335519755e-67,1.5134558491220741e-61,B1
ENSG00000167604,NFKBID,1,0.2877584460098197,1.1971479634709077,0.5821596244131455,0.49429475000073875,0.30336796345546535,1.9864711836348384e-70,7.296328522202598e-65,B1
ENSG00000105369,CD79A,1,0.615683344327493,4.443618642393772,0.8779342723004695,0.701286376159123,0.6974257884439992,8.243136313056061e-160,3.027712210921804e-154,B1
ENSG00000105373,NOP53,1,0.20833314909815112,3.3627556945860357,0.8873239436619719,0.2347881521582338,0.17696314412137526,8.488858762952817e-42,3.117966312491333e-36,B1
ENSG00000104894,CD37,1,0.3358154628768637,5.939116111716151,0.92018779342723,0.3649423142488366,0.35853194262934296,6.3522070077261506e-83,2.333171986144823e-77,B1
ENSG00000159958,TNFRSF13C,1,0.6763028024460074,2.342056665407319,0.7934272300469484,0.8523816385857963,0.6160816991473028,2.4840802640065384e-141,9.124051650498655e-136,B1
ENSG00000160223,ICOSLG,1,0.30635623223412756,1.0770332146809385,0.5352112676056338,0.5724024339111331,0.29055865518694524,1.581727195461156e-67,5.80969980620078e-62,B1
ENSG00000116560,SFPQ,2,0.1345600786924911,2.776349404624168,0.7662188315148796,0.17561572902933542,0.03309803922584214,8.421368805768481e-55,3.093177183727569e-49,AML/Progenitor
ENSG00000119535,CSF3R,2,0.10862712305591633,0.6463198625821042,0.44675062407090566,0.24314934821148826,0.039050358304132456,2.3985214752080982e-64,8.809793363654097e-59,AML/Progenitor
ENSG00000198520,ARMH1,2,0.16830189255200928,1.9706112259962618,0.5814938434353351,0.28943022261030227,0.07037146018422473,1.3303721833808017e-114,4.886470333279519e-109,AML/Progenitor
ENSG00000229989,MIR181A1HG,2,0.12477935949504156,0.6368421367383393,0.3743864471432979,0.33329026851039234,0.04352312100612925,1.6108985445505643e-71,5.916846463119668e-66,AML/Progenitor
ENSG00000114942,EEF1B2,2,0.11337559177484342,8.829457928767363,0.7182565282023953,0.15784832761435852,0.0040085687649992815,5.892780851422509e-8,0.021644242995083388,AML/Progenitor
ENSG00000206560,ANKRD28,2,0.1395834328461326,1.9527477237276336,0.6589627801307043,0.2118229391020331,0.05555036069274273,8.212224381769388e-91,3.016358227648278e-85,AML/Progenitor
ENSG00000184897,H1FX,2,0.14568426915508986,6.761578629316264,0.7715199281967857,0.1888276165407503,0.04553133285035717,9.690054977017796e-75,3.559166883113613e-69,AML/Progenitor
ENSG00000128040,SPINK2,2,0.12443310295084148,1.1730460808647223,0.298179676324573,0.4173091355005504,0.035560600668307504,9.467324842161801e-59,3.477357881850872e-53,AML/Progenitor
ENSG00000169567,HINT1,2,0.1122818007488195,4.262967462939394,0.7046251367346367,0.15934969517146969,0.008072850668255502,1.4123623621384763e-14,5.187621079758245e-9,AML/Progenitor
ENSG00000204628,RACK1,2,0.13001771953188615,10.949361086142783,0.7819257846464533,0.166278849073475,0.005411646985792391,2.9749749842253983e-10,1.092711286680973e-4,AML/Progenitor
ENSG00000124766,SOX4,2,0.14425616828548907,2.0346053671372126,0.587916865340925,0.2453683110482583,0.058013676205384376,9.158638853092286e-95,3.36397720937965e-89,AML/Progenitor
ENSG00000204472,AIF1,2,0.12682578989173401,2.1367127138690916,0.6329341149412392,0.2003775541527073,0.06085387370402371,2.5339417748655262e-99,9.307193478498826e-94,AML/Progenitor
ENSG00000213722,DDAH2,2,0.12241072894621473,0.5307773807123837,0.4075393375031554,0.30036543146038497,0.04350475127253137,1.7239653977062435e-71,6.33214214542901e-66,AML/Progenitor
ENSG00000156508,EEF1A1,2,0.13803415348841264,49.74113983689115,0.8699688665750428,0.15866562447439714,0.0016736065226891626,4.5963870288339326e-4,1,AML/Progenitor
ENSG00000132424,PNISR,2,0.12115055373721213,2.780351747845294,0.7804953299862564,0.15522265038965122,0.02577927313320199,4.62114982459796e-43,1.6973529517246552e-37,AML/Progenitor
ENSG00000049618,ARID1B,2,0.12040839975253918,1.4015484111260879,0.6472106134126161,0.1860420661485278,0.04053721413367498,9.8982015925752e-67,3.635619343154464e-61,AML/Progenitor
ENSG00000105810,CDK6,2,0.1161064165724965,0.8802581655434075,0.5351863798277845,0.21694576123155063,0.05199220647531705,4.1976138411129197e-85,1.5417877614546166e-79,AML/Progenitor
ENSG00000002586,CD99,2,0.13085397615360794,3.033481441165736,0.6992398956609542,0.1871374573527711,0.021588826520150543,2.4543454973097456e-36,9.014835555073669e-31,AML/Progenitor
ENSG00000085117,CD82,2,0.12479959101958055,0.9030747841645735,0.5144588113202255,0.24258422301936022,0.0458655017472468,2.8208063984242385e-75,1.0360850109476212e-69,AML/Progenitor
ENSG00000251562,MALAT1,2,0.14058499028111682,343.94232465033633,0.9852186351779654,0.14269420538896138,0.04038658117498892,1.726313332693804e-66,6.34076613411767e-61,AML/Progenitor
ENSG00000172543,CTSW,2,0.11086359671699042,1.1930145978986584,0.5246402827251564,0.2113135425688778,0.03936696848406968,7.451030231528436e-65,2.736770855070626e-59,AML/Progenitor
ENSG00000084207,GSTP1,2,0.11847436779126662,2.9368742150132165,0.6354303985639357,0.1864474347765186,0.02721705267993688,2.2807169110794314e-45,8.377096021563863e-40,AML/Progenitor
ENSG00000111640,GAPDH,2,0.11488932372765955,10.579415550706978,0.748239979805346,0.1535460905972278,0.006755078503647317,1.9364461801008938e-12,7.112586183972384e-7,AML/Progenitor
ENSG00000135486,HNRNPA1,2,0.1301362879672623,5.872515862582427,0.7781392870165204,0.16724035161650874,0.012136889564723193,3.860290250628223e-21,1.4178884693459968e-15,AML/Progenitor
ENSG00000196531,NACA,2,0.11110820080336796,9.859635977928487,0.7434157013435054,0.1494563547724006,3.0257144276966405e-4,0.13635357666036932,1,AML/Progenitor
ENSG00000257698,AC084033.3,2,0.13491265230183597,1.5533623005409114,0.5489580119485036,0.24576133213352536,0.056468855316720544,2.7587130186167088e-92,1.0132780504509358e-86,AML/Progenitor
ENSG00000133112,TPT1,2,0.1100660221594694,30.075669161173344,0.8257369646313073,0.13329428967566448,0.00201185783921671,1.2253081756670998e-4,1,AML/Progenitor
ENSG00000100941,PNN,2,0.15378756443511452,1.9685171185027177,0.7241746837573275,0.21236252507088338,0.05060503868902517,7.051126431737553e-83,2.5898857895036346e-77,AML/Progenitor
ENSG00000226777,FAM30A,2,0.10934181845718215,0.7033610654813045,0.4564552772557709,0.23954552374670735,0.04846885644763783,1.8828371464994358e-79,6.915679667463892e-74,AML/Progenitor
ENSG00000197471,SPN,2,0.11033373153330864,0.7896422565920044,0.48113763217681543,0.22931844061775986,0.03768109017616081,3.7647955164953864e-62,1.382813158004272e-56,AML/Progenitor
ENSG00000182557,SPNS3,2,0.12621491202308732,0.43546995936569893,0.3730120887442852,0.3383668139227861,0.04506677621823709,5.387549785364954e-74,1.978852423714333e-68,AML/Progenitor
ENSG00000124422,USP22,2,0.110871368858478,0.7101219081255578,0.5003786497629933,0.22157493912058945,0.04523891251677967,2.8530992893415174e-74,1.0479462220744288e-68,AML/Progenitor
ENSG00000153944,MSI2,2,0.16590293682922616,1.536037663693089,0.6211539000925589,0.2670882961605888,0.08315014298358862,3.918743491443427e-135,1.4393584031506621e-129,AML/Progenitor
ENSG00000132475,H3F3B,2,0.11248299666412263,12.488671962341913,0.8617227161809665,0.13053270449064103,0.006678145770724798,2.5821027825191676e-12,9.484089341220728e-7,AML/Progenitor
ENSG00000177410,ZFAS1,2,0.1154101957316124,3.1900891513504623,0.6880767396852999,0.16772866902083716,0.014793078155874358,2.0409062238454885e-25,7.496268969246718e-20,AML/Progenitor
ENSG00000185198,PRSS57,2,0.13124554596800603,2.321552209297964,0.6448265223122879,0.20353620923868287,0.07550191766297171,7.645291967049721e-123,2.8081233847893296e-117,AML/Progenitor
ENSG00000060558,GNA15,2,0.12046455798115617,0.8872026275383282,0.5196477154797633,0.23181966242252716,0.060822368078553866,2.8468320905290913e-99,1.0456442736834257e-93,AML/Progenitor
ENSG00000167658,EEF2,2,0.11423231281157191,4.055587034893536,0.7456595517908732,0.15319633811062527,0.009985449781118583,1.1407145697807515e-17,4.189856021950398e-12,AML/Progenitor
ENSG00000130522,JUND,2,0.12042650145755766,8.24885111901973,0.8457072336128797,0.1423973884474099,0.00931975159519937,1.357304754808679e-16,4.985393937459826e-11,AML/Progenitor
ENSG00000198888,MT-ND1,2,0.23511576831379527,123.12504933469157,0.9990744116904609,0.23533359033385015,0.10546930080103716,4.854042284242158e-171,1.782894585044429e-165,AML/Progenitor
ENSG00000198763,MT-ND2,2,0.1880278343149558,80.02729764521047,0.9987658822539478,0.18826016953104885,0.08780727372359683,1.2763573161100975e-142,4.688073185645549e-137,AML/Progenitor
ENSG00000198804,MT-CO1,2,0.22345916140781497,164.974370673057,0.9995792780411186,0.22355321515440896,0.12497294359637033,1.797160414567292e-202,6.600988174309809e-197,AML/Progenitor
ENSG00000198712,MT-CO2,2,0.21854437434248186,195.60024289833197,0.9996073261717107,0.21863022470979843,0.11938688535602807,1.8291572107164624e-193,6.718512726533673e-188,AML/Progenitor
ENSG00000198899,MT-ATP6,2,0.22039477534765003,195.37708580069867,0.9996353743023028,0.22047516625897212,0.13438571669141905,1.1651370201778553e-217,4.2795599264834645e-212,AML/Progenitor
ENSG00000198938,MT-CO3,2,0.22110621763835175,228.0029089468131,0.9994951336493423,0.22121790311379697,0.11587081209939407,8.507443317223232e-188,3.1247924378594106e-182,AML/Progenitor
ENSG00000198840,MT-ND3,2,0.22748191583067345,140.53437383585816,0.9989341710375004,0.2277246313382283,0.09540880687735227,7.573982999693876e-155,2.78193152977056e-149,AML/Progenitor
ENSG00000212907,MT-ND4L,2,0.17573924766120008,5.391401884469804,0.8765601772641853,0.20048737350776802,0.031926178709984654,6.379020942057109e-53,2.3430207710385184e-47,AML/Progenitor
ENSG00000198886,MT-ND4,2,0.2175505310122187,126.48453439177433,0.9991585560822371,0.21773374174490168,0.11608393035607123,3.85764913995101e-188,1.416918386753146e-182,AML/Progenitor
ENSG00000198786,MT-ND5,2,0.1958992095236834,25.728600526110338,0.9943903738815808,0.1970043301595883,0.07051740819341847,7.755155621511243e-115,2.848476414936701e-109,AML/Progenitor
ENSG00000198727,MT-CYB,2,0.2249156978398683,131.16936876786843,0.9989622191680925,0.22514935352327115,0.0993955941570121,2.9096290353358687e-161,1.0687096543078998e-155,AML/Progenitor
ENSG00000020633,RUNX3,3,0.25113888453142086,1.7694619858939595,0.595374518178977,0.42181664962679066,0.1261899448717044,3.861124999384739e-152,1.418195073399014e-146,T1
ENSG00000198821,CD247,3,0.15957043663130238,0.8027041441220912,0.42014793207625795,0.3797958396290284,0.08597434540792002,3.8416874885049195e-104,1.4110556562153455e-98,T1
ENSG00000117523,PRRC2C,3,0.17209202798271128,3.032021058347376,0.8070632357537243,0.2132323966188261,0.0781020899583916,9.306992484058971e-95,3.418467646387344e-89,T1
ENSG00000115875,SRSF7,3,0.17685809898969265,2.6799725072338205,0.7555995416189186,0.23406326929574794,0.09230397039043474,1.0882562166447649e-111,3.997175966298388e-106,T1
ENSG00000152518,ZFP36L2,3,0.17169861109141424,5.023415978089763,0.7876862173143035,0.21797843775512304,0.06636098335909262,9.11294939012415e-81,3.34719542394199e-75,T1
ENSG00000158050,DUSP2,3,0.15371946475148832,1.6800217327429907,0.453693093030524,0.3388181727094228,0.07919328861501829,4.65812368398463e-96,1.7109334872512386e-90,T1
ENSG00000196843,ARID5A,3,0.15618631389679097,0.9843662702535775,0.48505052609646837,0.3220000917300895,0.07846311212398595,3.455523914598047e-95,1.2692173893557772e-89,T1
ENSG00000188042,ARL4C,3,0.16542524295477945,2.4175473137646404,0.6812167934159808,0.24283788149914787,0.11095756392690795,6.01316435399913e-134,2.2086412803882345e-128,T1
ENSG00000145675,PIK3R1,3,0.1563650764996571,1.7945858430037602,0.6020418793624336,0.25972458372040297,0.06519656731754228,2.222783065583361e-79,8.16430442771834e-74,T1
ENSG00000169045,HNRNPH1,3,0.16807118250267875,3.2359950852491464,0.7942494009792687,0.21161008405603532,0.07558130617772672,9.399631128607317e-92,3.452493913168596e-86,T1
ENSG00000206503,HLA-A,3,0.16737372821612542,10.727277661917078,0.9446817376810085,0.17717472619613894,0.07460516424652214,1.3690199903990061e-90,5.0284241149354536e-85,T1
ENSG00000204525,HLA-C,3,0.2033880582950545,9.86649544402835,0.9332222106469424,0.21794172489107255,0.11972974223295284,2.0148028097809702e-144,7.400390868353601e-139,T1
ENSG00000234745,HLA-B,3,0.17894274606557123,18.495632378827153,0.9543702469007188,0.1874982446767185,0.09692892784851737,3.3129025083340534e-117,1.2168324042136062e-111,T1
ENSG00000132424,PNISR,3,0.1643758111106318,3.7160239958647128,0.8494634857797687,0.19350544651103196,0.070274854642063,1.9791302820781147e-85,7.269365317375736e-80,T1
ENSG00000118503,TNFAIP3,3,0.22700868354444947,2.9708829190862907,0.699239504115012,0.32465082737532336,0.15800942252676398,3.391829285643841e-190,1.2458222884462683e-184,T1
ENSG00000273319,AC058791.1,3,0.16714066214378975,1.1317739062124947,0.48880091676216275,0.3419401568453192,0.08105157568375458,2.8391308442735232e-98,1.0428155982325094e-92,T1
ENSG00000184205,TSPYL2,3,0.16612887511761587,1.2534688424138851,0.41254297322637773,0.40269471521565525,0.06953602120334772,1.5024583419377244e-84,5.518544514520681e-79,T1
ENSG00000133872,SARAF,3,0.22876900923861063,5.55291212953105,0.8346702781539743,0.2740830903246909,0.11108878208820072,4.1923105184496647e-134,1.5398398457370802e-128,T1
ENSG00000104660,LEPROTL1,3,0.19404697347544977,1.7430867657851092,0.6339202000208355,0.30610631033538904,0.10736319742426643,1.1739617264801661e-129,4.311973160978915e-124,T1
ENSG00000070756,PABPC1,3,0.15269350458679684,6.372551737197278,0.8898843629544744,0.1715880297973148,0.028562540765581304,9.794200435217188e-36,3.597419614055709e-30,T1
ENSG00000104529,EEF1D,3,0.15000910380874985,5.405263637736767,0.8552974268152933,0.17538823233376244,0.05047641798594055,7.60387235910481e-62,2.792909921371556e-56,T1
ENSG00000167106,FAM102A,3,0.17056761698093753,0.777586454122065,0.37347640379206165,0.456702525913534,0.0768331365121949,3.0283163873139645e-93,1.1123036373768064e-87,T1
ENSG00000013725,CD6,3,0.24244319855701227,1.0294219430529972,0.46671528284196273,0.5194670229796341,0.12508154415335482,8.147875310141493e-151,2.9927227492902806e-145,T1
ENSG00000251562,MALAT1,3,0.16015045114241233,400.055392433495,1,0.16015045114241233,0.2584134907711568,8.5326681792105e-311,3.1340575548922096e-305,T1
ENSG00000198851,CD3E,3,0.17353434371045132,1.3211102478498553,0.5774559849984373,0.3005152742696414,0.11698685646761826,3.802574579412616e-141,1.3966894455928333e-135,T1
ENSG00000107742,SPOCK2,3,0.3100560565342951,1.9266959221911328,0.6462131472028336,0.4798046246449619,0.18294604369106077,4.495178590254004e-220,1.6510835913788858e-214,T1
ENSG00000150593,PDCD4,3,0.17600582079645782,1.8346291357130664,0.6471507448692572,0.27197035959839,0.0924866445628336,6.589712380188661e-112,2.4204079469556754e-106,T1
ENSG00000133639,BTG1,3,0.19742281778870438,10.667983708119918,0.9467652880508386,0.20852350659702612,0.18977036427135996,2.936260258149129e-228,1.0784913290784332e-222,T1
ENSG00000135127,BICDL1,3,0.17791670396605028,0.5624148972791017,0.31534534847379936,0.564196379706018,0.08379563252904454,1.5206352453029046e-101,5.5853084623500214e-96,T1
ENSG00000151327,FAM177A1,3,0.1569479945061184,1.062555557186914,0.49578081050109385,0.31656730390086796,0.07350452237063557,2.8056148610842576e-89,1.0305051440911089e-83,T1
ENSG00000054654,SYNE2,3,0.19698939629378684,1.4968592642696823,0.48911344931763723,0.4027478626249329,0.09519070962936022,3.923354954895056e-115,1.441052198287909e-109,T1
